DATETIME,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
04/08/24 17:00,22049,22570,20438,2322,6563,3718,18037,0,21,3444,1320,983,0,270,0,634,1397,997,560,0
04/08/24 17:30,23133,23723,21443,2277,6563,2874,18037,0,90,3702,1314,980,0,247,65,635,1397,997,535,0
04/08/24 18:00,23655,24172,21967,2244,6563,2253,18037,0,17,3965,1065,897,0,372,183,526,1397,997,185,0
04/08/24 18:30,24099,24613,22454,2211,6563,1501,18037,0,14,3923,1050,891,0,399,98,522,1397,997,142,0
04/08/24 19:00,23900,24912,22318,2189,6563,876,18037,0,15,3958,918,856,0,391,168,659,1397,997,-497,0
04/08/24 19:30,23916,24974,22443,2167,6563,440,18037,0,15,4072,913,852,0,399,161,660,1397,996,-543,0
04/08/24 20:00,23644,24777,22261,2183,6563,128,18037,0,4,3814,991,791,0,400,185,216,1397,976,-629,0
04/08/24 20:30,23402,24546,22092,2198,6563,4,18037,0,6,3963,983,782,0,400,152,194,1397,975,-638,0
04/08/24 21:00,23303,24789,21915,2264,6563,0,18037,0,1,3714,480,615,0,390,41,-220,1397,996,-765,0
04/08/24 21:30,22904,24418,21586,2330,6563,0,18037,0,8,3857,448,606,0,270,0,-237,1397,998,-769,0
04/08/24 22:00,21582,23102,20501,2369,6563,0,18037,0,9,3336,384,693,1,126,0,-428,1397,975,-583,0
04/08/24 22:30,20672,22202,19660,2407,6563,0,18037,0,14,3363,395,702,0,136,0,-435,1368,974,-581,0
04/08/24 23:00,19390,21628,18484,2427,6563,0,18037,0,286,3235,1030,843,0,80,67,-464,996,983,-988,0
04/08/24 23:30,18654,21439,17893,2447,6563,0,18037,0,735,3387,1063,851,0,-70,213,-465,920,983,-1015,0
05/08/24 00:00,17750,20631,17033,2440,6563,0,18037,0,857,3652,781,770,0,-57,252,-498,546,938,-969,0
05/08/24 00:30,17618,20500,16849,2433,6563,0,18040,0,884,3733,767,763,0,-34,252,-500,470,935,-964,0
05/08/24 01:00,17309,20309,16533,2436,6563,0,18040,0,811,3727,882,703,0,-8,252,-783,96,946,-898,0
05/08/24 01:30,17074,20169,16310,2438,6563,0,18040,0,902,3693,891,698,1,37,252,-794,44,947,-899,0
05/08/24 02:00,16885,20232,16086,2416,6563,0,18040,0,958,3645,983,673,0,-56,252,-728,-25,942,-1080,0
05/08/24 02:30,16779,20107,15924,2393,6563,0,18040,0,960,3313,987,669,1,-11,252,-726,-39,941,-1092,0
05/08/24 03:00,16212,19726,15308,2365,6563,0,18040,0,940,2981,904,556,1,67,252,-879,-103,944,-1092,0
05/08/24 03:30,16212,19733,15265,2337,6563,0,18040,0,938,2972,893,552,0,138,252,-884,-107,944,-1092,0
05/08/24 04:00,16109,19714,15153,2368,6563,0,18040,0,937,3204,509,676,0,282,252,-1012,-64,894,-1092,0
05/08/24 04:30,16168,19715,15252,2398,6563,0,18040,0,933,3521,473,678,0,320,252,-1016,-42,887,-1056,0
05/08/24 05:00,16519,19006,15590,2441,6563,0,18040,0,844,3733,-47,456,0,352,252,-1021,164,788,-75,0
05/08/24 05:30,16968,19380,16111,2484,6563,10,18040,0,818,3986,-73,450,0,383,252,-1021,219,787,0,0
05/08/24 06:00,18649,20970,17698,2551,6563,173,18040,0,800,3706,839,778,0,299,252,-1021,592,985,0,0
05/08/24 06:30,19938,21679,18838,2618,6563,461,18040,0,221,3686,930,801,1,154,252,-1020,668,998,0,0
05/08/24 07:00,21679,22893,20433,2695,6563,948,18040,0,19,3886,1283,797,0,21,252,-695,1040,998,0,0
05/08/24 07:30,22545,23715,21160,2772,6563,1456,18040,0,15,3744,1307,802,1,-32,224,-623,1107,997,0,0
05/08/24 08:00,23932,24621,22407,2900,6563,1987,18040,0,14,3270,1364,980,0,-175,84,618,1365,997,0,0
05/08/24 08:30,24459,25323,22863,3027,6563,2567,18040,0,9,3437,1367,992,0,-296,-59,725,1397,997,0,0
05/08/24 09:00,24805,25925,23149,3134,6563,3193,18040,0,7,3443,1366,992,0,-430,-183,1009,1397,996,0,0
05/08/24 09:30,24627,25876,22995,3241,6563,3946,18040,0,7,3478,1365,992,0,-451,-291,1019,1397,996,0,0
05/08/24 10:00,24509,25909,22846,3299,6563,4476,18040,0,8,3589,1366,992,0,-451,-441,1019,1397,997,0,0
05/08/24 10:30,24101,25589,22542,3356,6563,4882,18040,0,8,3585,1366,992,0,-452,-528,1019,1397,996,0,0
05/08/24 11:00,23911,25396,22357,3408,6563,4959,18040,0,6,3567,1365,992,0,-451,-528,1019,1397,997,0,0
05/08/24 11:30,23802,25287,22211,3459,6563,5256,18040,0,7,3406,1363,992,0,-451,-527,1019,1397,996,0,0
05/08/24 12:00,23950,25437,22305,3455,6563,5833,18040,0,8,3304,1273,992,0,-451,-528,1019,1397,996,0,0
05/08/24 12:30,23891,25379,22286,3451,6563,5968,18040,0,10,3270,1267,992,0,-451,-527,1019,1397,994,0,0
05/08/24 13:00,23712,25200,22103,3398,6563,5712,18040,0,10,3347,1264,992,0,-451,-527,1019,1397,905,0,0
05/08/24 13:30,23486,24974,21848,3345,6563,5422,18040,0,10,3183,1264,992,0,-451,-527,1019,1397,900,0,0
05/08/24 14:00,23523,25008,21835,3236,6563,5350,18040,0,7,2951,1263,992,0,-451,-527,1000,1397,899,0,0
05/08/24 14:30,23526,25008,21821,3126,6563,5378,18040,0,4,2772,1263,992,0,-451,-527,999,1397,896,0,0
05/08/24 15:00,23644,25132,21888,2995,6563,5375,18040,0,10,2812,1259,993,0,-451,-527,1000,1398,805,0,0
05/08/24 15:30,24159,25646,22270,2864,6563,4930,18040,0,10,2741,1261,992,0,-451,-526,999,1397,796,0,0
05/08/24 16:00,24566,26055,22584,2684,6563,4203,18040,0,11,2131,1354,992,1,-451,-527,999,1398,708,0,0
05/08/24 16:30,25573,27060,23461,2503,6563,3426,18040,0,9,2067,1361,992,0,-451,-527,989,1398,710,0,0
05/08/24 17:00,26609,28100,24319,2343,6563,2765,18040,0,14,2081,1359,992,0,-451,-526,341,1398,979,0,0
05/08/24 17:30,27337,28827,24952,2182,6563,2241,18040,0,13,1824,1358,985,0,-451,-526,282,1399,990,0,0
05/08/24 18:00,27765,29894,25381,2039,6563,1536,18040,0,19,1793,1278,729,0,-451,-527,-632,1399,766,0,0
05/08/24 18:30,28122,30303,25676,1896,6563,976,18040,0,12,1718,1273,708,0,-451,-527,-691,1399,754,0,0
05/08/24 19:00,28250,30543,25886,1814,6563,602,18040,0,6,1774,1166,605,0,-451,-527,-809,1399,825,0,0
05/08/24 19:30,28344,30640,26017,1731,6563,271,18040,0,6,1739,1153,597,0,-451,-527,-812,1399,827,0,0
05/08/24 20:00,27969,30464,25694,1674,6563,46,18040,0,6,1932,823,578,1,-451,-527,-1011,1399,724,0,0
05/08/24 20:30,27293,29789,25102,1616,6563,0,18040,0,6,1608,792,570,0,-451,-526,-1013,1399,709,0,0
05/08/24 21:00,26808,28787,24671,1591,6563,0,18040,0,6,1579,433,332,0,-451,-527,-495,1399,440,0,0
05/08/24 21:30,25968,27929,23830,1565,6563,0,18040,0,10,1318,409,318,0,-451,-527,-473,1399,428,0,0
05/08/24 22:00,24779,27065,22736,1552,6563,0,18040,0,13,1321,372,396,0,-451,-526,-796,1399,628,0,0
05/08/24 22:30,23377,25600,21447,1538,6563,0,18040,0,12,1313,397,417,0,-404,-527,-780,1399,650,0,0
05/08/24 23:00,22037,23671,20182,1500,6563,0,18040,0,179,1059,1302,955,0,-428,-527,151,1399,975,0,0
05/08/24 23:30,21116,22769,19329,1462,6563,0,18040,0,174,937,1362,987,1,-452,-527,214,1399,997,0,0
06/08/24 00:00,20338,22021,18607,1528,6563,0,18040,0,205,817,1355,800,0,-451,-527,7,1399,998,0,0
06/08/24 00:30,19843,21773,18199,1593,6563,0,18043,0,545,751,1353,788,0,-359,-526,0,1399,997,0,0
06/08/24 01:00,19458,21404,17890,1554,6563,0,18043,0,628,500,1278,826,0,-291,-527,188,1399,997,0,0
06/08/24 01:30,19135,20893,17618,1515,6563,0,18043,0,439,-1,1271,833,0,-292,-527,195,1399,997,0,0
06/08/24 02:00,18978,20434,17488,1449,6563,0,18043,0,137,-82,1191,980,1,-292,-527,350,1399,997,0,0
06/08/24 02:30,18667,20124,17225,1383,6563,0,18043,0,138,-78,1187,990,1,-292,-527,355,1399,997,0,0
06/08/24 03:00,18530,19986,17124,1305,6563,0,18043,0,138,-149,1257,964,0,-292,-526,447,1399,997,0,0
06/08/24 03:30,18550,19942,17052,1227,6563,0,18043,0,83,-271,1262,962,1,-292,-517,449,1399,997,0,0
06/08/24 04:00,18170,19457,16665,1146,6563,0,18043,0,79,-280,1339,950,0,-292,-416,58,1399,997,0,0
06/08/24 04:30,18222,19627,16703,1065,6563,0,18043,0,160,-18,1344,951,0,-292,-453,40,1399,998,0,0
06/08/24 05:00,18278,20004,16722,1008,6563,0,18043,0,167,305,1366,989,0,-292,-448,-319,1399,998,0,0
06/08/24 05:30,19189,20673,17565,951,6563,1,18043,0,11,288,1366,992,0,-292,-349,-332,1399,997,0,0
06/08/24 06:00,20549,22264,18816,923,6563,90,18043,0,55,455,1368,992,0,-292,-459,-409,1399,997,0,0
06/08/24 06:30,22040,23688,20197,894,6563,365,18043,0,11,364,1367,992,0,-334,-452,-351,1398,997,0,0
06/08/24 07:00,23670,25144,21598,902,6563,994,18043,0,9,-57,1365,992,0,-444,-521,890,1398,997,0,0
06/08/24 07:30,24295,25784,22143,909,6563,1683,18043,0,10,-43,1365,992,0,-452,-527,999,1399,997,0,0
06/08/24 08:00,25309,26794,23050,967,6563,2371,18043,0,5,176,1364,992,0,-451,-529,999,1397,996,0,0
06/08/24 08:30,25419,26903,23197,1024,6563,3102,18043,0,2,343,1364,992,0,-452,-530,999,1397,997,0,0
06/08/24 09:00,25459,26939,23305,1089,6563,3672,18043,0,4,458,1365,992,0,-452,-524,1018,1397,996,0,0
06/08/24 09:30,25279,26640,23160,1154,6563,4412,18043,0,10,641,1365,992,0,-437,-414,1019,1397,996,0,0
06/08/24 10:00,25175,26281,23087,1287,6563,5069,18043,0,5,805,1365,992,0,-338,-263,1019,1397,997,0,0
06/08/24 10:30,25160,26191,23102,1419,6563,5629,18043,0,4,1024,1365,992,0,-415,-112,1019,1397,997,0,0
06/08/24 11:00,24887,25714,22843,1570,6563,5703,18043,0,9,1369,1318,992,0,-318,28,972,1397,996,0,0
06/08/24 11:30,24729,25416,22753,1721,6563,6275,18043,0,8,1687,1313,992,0,-179,5,970,1397,997,0,0
06/08/24 12:00,24532,25119,22635,1870,6563,6339,18043,0,7,2276,1175,992,0,-80,0,1018,1399,997,0,0
06/08/24 12:30,24305,24936,22469,2019,6563,6221,18043,0,8,2406,1167,992,0,-123,0,1019,1398,996,0,0
06/08/24 13:00,23747,24482,21968,2146,6563,6490,18043,0,9,2076,1166,992,0,-226,0,1019,1397,996,0,0
06/08/24 13:30,23229,24009,21511,2273,6563,6440,18043,0,7,2138,1166,992,0,-231,-42,1019,1397,996,0,0
06/08/24 14:00,23003,23861,21303,2363,6563,6192,18043,0,7,2413,1217,992,0,-231,-120,1000,1397,996,0,0
06/08/24 14:30,22893,23727,21219,2453,6563,6270,18043,0,7,2594,1221,992,0,-231,-96,999,1397,996,0,0
06/08/24 15:00,22426,23319,20763,2518,6563,6520,18043,0,10,2692,1287,992,0,-231,-152,975,1398,996,0,0
06/08/24 15:30,22573,23642,20939,2583,6563,6716,18043,0,170,2791,1292,992,0,-231,-168,974,1398,996,0,0
06/08/24 16:00,22764,23826,21103,2577,6563,6225,18043,0,202,2553,1359,992,0,-245,-115,723,1398,997,0,0
06/08/24 16:30,23477,24628,21781,2570,6563,5559,18043,0,88,2459,1363,992,0,-370,-193,691,1398,996,0,0
06/08/24 17:00,24243,25555,22533,2531,6563,4710,18043,0,10,2689,1363,992,0,-451,-186,-165,1398,997,0,0
06/08/24 17:30,24964,26482,23166,2491,6563,4075,18043,0,11,2631,1363,992,0,-451,-330,-226,1398,995,0,0
06/08/24 18:00,25539,27775,23718,2364,6563,3087,18043,0,8,2770,1365,992,0,-452,-466,-810,1398,928,0,0
06/08/24 18:30,26206,28505,24348,2236,6563,2311,18043,0,6,2580,1365,990,0,-451,-504,-838,1398,925,0,0
06/08/24 19:00,26343,28647,24489,2065,6563,1420,18043,0,6,2554,1368,923,0,-410,-373,-1015,1397,993,0,0
06/08/24 19:30,26675,29077,24867,1893,6563,666,18043,0,6,2654,1369,921,0,-451,-424,-1021,1398,997,0,0
06/08/24 20:00,27052,29299,25202,1842,6563,171,18043,0,4,2457,1366,988,0,-451,-524,-768,1397,996,0,0
06/08/24 20:30,26562,28739,24738,1791,6563,2,18043,0,7,2247,1366,990,0,-390,-527,-753,1397,994,0,0
06/08/24 21:00,26673,28247,24818,1782,6563,0,18043,0,7,2307,1363,924,0,-351,-527,-189,1397,951,0,0
06/08/24 21:30,26026,27575,24166,1773,6563,0,18043,0,7,2230,1363,919,0,-351,-526,-165,1397,945,0,0
06/08/24 22:00,24766,26578,22942,1773,6563,0,18043,0,11,2359,1354,896,0,-312,-526,-463,1397,850,0,0
06/08/24 22:30,23308,25079,21616,1772,6563,0,18043,0,11,2152,1366,897,0,-302,-527,-431,1397,848,0,0
06/08/24 23:00,21994,23267,20422,1755,6563,0,18043,0,13,2215,1968,986,0,-239,-521,652,1397,987,0,0
06/08/24 23:30,20809,21996,19355,1738,6563,0,18043,0,60,2045,2004,992,0,-201,-426,731,1397,997,0,0
07/08/24 00:00,19847,21418,18431,1660,6563,0,18043,0,435,1771,2005,991,0,-201,-435,284,1398,997,0,0
07/08/24 00:30,19447,21238,18153,1582,6563,0,18046,0,594,1960,2000,990,0,-201,-496,264,1399,997,0,0
07/08/24 01:00,18916,20760,17676,1613,6563,0,18046,0,593,2035,1726,947,0,-201,-465,-85,1399,997,0,0
07/08/24 01:30,18636,20478,17454,1644,6563,0,18046,0,602,2225,1710,946,0,-201,-437,-102,1391,997,0,0
07/08/24 02:00,18628,20584,17506,1659,6563,0,18046,0,299,2352,1599,989,0,-230,-391,-536,1298,997,0,0
07/08/24 02:30,18140,20502,17002,1673,6563,0,18046,0,647,2490,1600,991,0,-251,-407,-557,1257,997,0,0
07/08/24 03:00,17508,20230,16461,1709,6563,0,18046,0,703,2626,1780,992,0,-251,-268,-1000,883,997,0,0
07/08/24 03:30,17439,20025,16381,1745,6563,0,18046,0,575,2697,1788,991,0,-251,-242,-1018,833,997,0,0
07/08/24 04:00,17292,19780,16331,1738,6563,0,18046,0,601,2732,1526,991,0,-251,-115,-1021,781,998,0,0
07/08/24 04:30,17211,19755,16265,1730,6563,0,18046,0,672,2803,1503,989,0,-251,-100,-1021,775,997,0,0
07/08/24 05:00,17643,19541,16697,1797,6563,0,18046,0,52,2915,1145,896,0,-251,-74,-1021,780,998,0,0
07/08/24 05:30,18002,19873,17020,1864,6563,8,18046,0,21,3078,1140,892,1,-251,-79,-1020,810,997,0,0
07/08/24 06:00,19508,21460,18454,1964,6563,213,18046,0,21,3026,1957,985,0,-251,-159,-1021,1184,997,0,0
07/08/24 06:30,20602,22577,19513,2063,6563,711,18046,0,19,3097,2008,992,0,-251,-186,-1019,1241,997,0,0
07/08/24 07:00,21874,23703,20667,2296,6563,1316,18046,0,17,3144,1996,988,0,-320,-337,-655,1380,997,0,0
07/08/24 07:30,22540,24621,21272,2528,6563,1897,18046,0,17,3186,1994,988,0,-440,-484,-640,1388,996,0,0
07/08/24 08:00,23221,24897,21952,2763,6563,2779,18046,0,7,3364,1952,987,1,-451,-475,-243,1280,996,0,0
07/08/24 08:30,23454,25150,22098,2998,6563,3445,18046,0,6,3293,1949,987,0,-451,-524,-215,1241,997,0,0
07/08/24 09:00,23483,25189,22110,3190,6563,3921,18046,0,6,3396,2001,991,0,-451,-529,-220,871,996,0,0
07/08/24 09:30,23361,25073,21942,3381,6563,4628,18046,0,12,3438,2005,992,0,-451,-529,-220,793,996,0,0
07/08/24 10:00,23022,24514,21645,3420,6563,5394,18046,0,12,3476,2005,991,0,-451,-529,104,422,996,0,0
07/08/24 10:30,22796,24291,21333,3459,6563,5089,18046,0,15,3235,2004,991,0,-451,-529,126,351,996,0,0
07/08/24 11:00,23150,24648,21686,3534,6563,5085,18046,0,65,3264,2003,992,0,-451,-482,528,110,996,0,0
07/08/24 11:30,23212,24798,21795,3608,6563,5264,18046,0,123,3438,2003,991,0,-451,-512,558,71,996,0,0
07/08/24 12:00,23326,25107,21874,3657,6563,5057,18046,0,323,3282,2004,991,0,-451,-507,443,15,997,0,0
07/08/24 12:30,23236,25134,21821,3705,6563,5064,18046,0,419,3271,2003,992,0,-451,-528,434,8,996,0,0
07/08/24 13:00,23179,25242,21757,3753,6563,5467,18046,0,583,3120,1865,992,0,-451,-529,757,30,996,0,0
07/08/24 13:30,22806,24953,21424,3801,6563,4830,18046,0,668,2992,1854,992,0,-451,-528,779,29,997,0,0
07/08/24 14:00,22697,24698,21327,3790,6563,4413,18046,0,470,2983,1810,992,0,-451,-528,326,-52,997,0,0
07/08/24 14:30,22841,24959,21481,3779,6563,4910,18046,0,604,3059,1807,992,1,-451,-509,295,-54,996,0,0
07/08/24 15:00,23117,25242,21749,3750,6563,4480,18046,0,647,3052,1805,992,0,-451,-527,907,88,996,0,0
07/08/24 15:30,23195,25260,21855,3721,6563,3980,18046,0,587,3006,1808,992,0,-451,-527,954,132,996,0,0
07/08/24 16:00,23642,25721,22220,3583,6563,3306,18046,0,601,2824,1987,992,0,-451,-527,742,503,996,0,0
07/08/24 16:30,24489,26068,23015,3444,6563,2777,18046,0,128,2904,2003,992,0,-451,-500,726,581,996,0,0
07/08/24 17:00,25497,26772,23902,3299,6563,2426,18046,0,11,2934,2003,992,0,-395,-369,542,951,996,0,0
07/08/24 17:30,25924,27254,24299,3153,6563,1893,18046,0,11,2657,2003,992,0,-446,-373,528,1027,996,0,0
07/08/24 18:00,26508,27722,24914,2963,6563,1500,18046,0,8,3047,2004,992,0,-452,-254,77,1349,996,0,0
07/08/24 18:30,26700,27976,25165,2772,6563,1125,18046,0,8,3008,2004,992,0,-452,-316,38,1397,996,0,0
07/08/24 19:00,26445,28489,24999,2555,6563,733,18046,0,2,2897,2005,992,1,-452,-444,-646,1397,996,0,0
07/08/24 19:30,26393,28509,24960,2338,6563,336,18046,0,6,3115,2005,992,0,-452,-459,-699,1397,996,0,0
07/08/24 20:00,26219,28457,24739,2204,6563,119,18046,0,1,2908,2006,992,0,-452,-527,-758,1397,996,0,0
07/08/24 20:30,25743,27985,24279,2070,6563,0,18046,0,1,2626,2007,992,0,-452,-527,-762,1397,996,0,0
07/08/24 21:00,25575,27590,24062,2018,6563,0,18046,0,1,2596,2005,992,0,-452,-527,-535,1398,996,0,0
07/08/24 21:30,24819,26819,23273,1965,6563,0,18046,0,2,2514,2005,992,0,-452,-527,-519,1398,996,0,0
07/08/24 22:00,23547,25924,22140,1948,6563,0,18046,0,8,2570,2007,992,1,-451,-526,-892,1398,996,0,0
07/08/24 22:30,22384,24793,21055,1931,6563,0,18046,0,14,2394,2007,992,1,-451,-526,-918,1398,997,0,0
07/08/24 23:00,21068,23515,19864,1901,6563,0,18046,0,12,2285,2008,992,0,-393,-527,-1015,1399,997,0,0
07/08/24 23:30,20468,22885,19297,1870,6563,0,18046,0,18,2111,2008,992,0,-351,-527,-1021,1375,997,0,0
08/08/24 00:00,19476,22402,18320,1809,6563,0,18046,0,528,1661,2007,992,0,-351,-526,-1021,1004,996,0,0
08/08/24 00:30,18994,22138,17868,1747,6563,0,18049,0,745,1675,2008,992,0,-351,-527,-1021,935,997,0,0
08/08/24 01:00,18805,21750,17697,1738,6563,0,18049,0,570,1705,2008,992,0,-351,-527,-997,705,997,0,0
08/08/24 01:30,18331,21703,17194,1728,6563,0,18049,0,999,1460,2008,992,0,-351,-527,-995,647,998,0,0
08/08/24 02:00,18056,21377,16947,1707,6563,0,18049,0,991,1375,2008,992,0,-351,-526,-953,277,997,0,0
08/08/24 02:30,17806,21047,16792,1685,6563,0,18049,0,913,1490,2008,992,0,-351,-527,-950,237,997,0,0
08/08/24 03:00,17509,20773,16509,1668,6563,0,18049,0,917,1460,2008,992,0,-351,-527,-969,466,997,0,0
08/08/24 03:30,17475,20792,16463,1651,6563,0,18049,0,969,1403,2008,992,1,-351,-527,-970,523,997,0,0
08/08/24 04:00,17346,20597,16292,1597,6563,0,18049,0,855,1362,2008,991,0,-351,-527,-1018,894,997,0,0
08/08/24 04:30,17420,20562,16365,1542,6563,0,18049,0,743,1444,2008,992,0,-351,-527,-1021,972,997,0,0
08/08/24 05:00,18086,21070,16916,1509,6563,0,18049,0,585,1490,2008,992,0,-351,-527,-1021,1343,997,0,0
08/08/24 05:30,18234,21205,17029,1476,6563,5,18049,0,513,1309,2008,991,1,-410,-527,-1021,1397,997,0,0
08/08/24 06:00,19802,21961,18417,1460,6563,186,18049,0,31,1011,2007,992,0,-451,-526,-651,1397,997,0,0
08/08/24 06:30,20886,22963,19384,1443,6563,685,18049,0,14,988,2007,992,0,-452,-527,-584,1397,997,0,0
08/08/24 07:00,22701,24187,20958,1472,6563,1272,18049,0,8,866,2003,992,1,-451,-527,637,1397,997,0,0
08/08/24 07:30,23614,25098,21728,1501,6563,2112,18049,0,6,795,2003,992,0,-451,-527,770,1397,997,0,0
08/08/24 08:00,24497,25983,22422,1589,6563,3007,18049,0,7,963,2003,992,0,-452,-527,984,1397,997,0,0
08/08/24 08:30,24785,26270,22683,1676,6563,3791,18049,0,6,896,2002,992,0,-452,-527,999,1397,996,0,0
08/08/24 09:00,24759,26243,22560,1749,6563,4553,18049,0,5,834,1913,992,0,-452,-527,1018,1397,997,0,0
08/08/24 09:30,24606,26089,22366,1822,6563,5021,18049,0,5,734,1905,992,0,-451,-527,1019,1397,997,0,0
08/08/24 10:00,24533,26018,22272,1919,6563,5299,18049,0,5,544,1860,992,0,-452,-528,1019,1397,997,0,0
08/08/24 10:30,24820,26303,22523,2015,6563,5057,18049,0,5,421,1856,992,0,-451,-527,1019,1397,995,0,0
08/08/24 11:00,25154,26638,22836,2162,6563,4727,18049,0,5,490,1853,992,0,-452,-527,1019,1397,861,0,0
08/08/24 11:30,25502,26986,23184,2309,6563,4481,18049,0,5,609,1849,992,0,-452,-527,1019,1397,851,0,0
08/08/24 12:00,26032,27515,23644,2437,6563,4350,18049,0,5,562,1532,992,0,-451,-527,1019,1397,984,0,0
08/08/24 12:30,26208,27692,23760,2564,6563,3791,18049,0,5,516,1505,992,0,-452,-527,1019,1397,995,0,0
08/08/24 13:00,26216,27703,23687,2595,6563,3314,18049,0,8,642,1504,992,0,-452,-527,1019,1397,909,0,0
08/08/24 13:30,26144,27632,23635,2625,6563,3183,18049,0,9,593,1504,992,0,-452,-527,1019,1397,901,0,0
08/08/24 14:00,26229,27713,23745,2624,6563,2865,18049,0,7,312,1555,992,0,-451,-526,1001,1397,851,0,0
08/08/24 14:30,26357,27841,23905,2622,6563,2691,18049,0,7,306,1557,992,0,-451,-526,999,1399,847,0,0
08/08/24 15:00,26411,27897,23951,2651,6563,2056,18049,0,7,198,1463,992,0,-452,-527,999,1399,942,0,0
08/08/24 15:30,26508,27945,24085,2679,6563,1826,18049,0,4,119,1455,992,1,-452,-481,999,1399,952,0,0
08/08/24 16:00,26647,28086,24203,2680,6563,1594,18049,0,10,-125,1457,992,0,-451,-478,999,1399,992,0,0
08/08/24 16:30,27176,28474,24653,2681,6563,1290,18049,0,10,-88,1456,992,1,-451,-337,999,1399,995,0,0
08/08/24 17:00,27870,29114,25267,2685,6563,1077,18049,0,15,-15,1366,992,0,-452,-277,999,1399,952,0,0
08/08/24 17:30,28301,29529,25639,2688,6563,848,18049,0,12,126,1363,992,0,-414,-302,904,1399,948,0,0
08/08/24 18:00,28047,29819,25482,2699,6563,669,18049,0,12,775,1957,992,0,-342,-209,-709,1399,992,0,0
08/08/24 18:30,27834,29756,25318,2710,6563,413,18049,0,9,629,2007,992,0,-302,-174,-937,1399,996,0,0
08/08/24 19:00,27616,29625,25135,2737,6563,256,18049,0,9,837,2006,992,0,-301,-183,-1016,1399,996,0,0
08/08/24 19:30,27639,29537,25094,2763,6563,100,18049,0,9,905,2007,992,0,-270,-97,-1022,1399,996,0,0
08/08/24 20:00,27089,29097,24637,2779,6563,10,18049,0,9,820,2006,992,0,-262,-215,-1022,1399,996,0,0
08/08/24 20:30,26586,28714,24241,2794,6563,0,18049,0,9,571,1992,989,0,-262,-336,-1021,1399,996,0,0
08/08/24 21:00,25925,28058,23648,2841,6563,0,18049,0,4,413,1095,776,0,-262,-346,-1021,1399,997,0,0
08/08/24 21:30,24878,27016,22747,2888,6563,0,18049,0,8,413,1015,752,0,-262,-347,-1021,1375,993,0,0
08/08/24 22:00,23592,25733,21560,2962,6563,0,18049,0,8,635,1258,489,0,-264,-348,-1021,1004,753,0,0
08/08/24 22:30,22212,24700,20307,3036,6563,0,18049,0,161,746,1250,462,0,-365,-441,-1021,926,725,0,0
08/08/24 23:00,20600,23216,18867,3117,6563,0,18049,0,182,1434,148,275,0,-387,-526,-1021,554,329,0,0
08/08/24 23:30,19685,22860,18171,3197,6563,0,18049,0,825,1909,43,255,0,-302,-527,-1021,476,293,0,0
09/08/24 00:00,18755,22900,17477,3258,6563,0,18049,0,959,2664,-836,115,1,-302,-527,-1021,105,212,0,0
09/08/24 00:30,18174,22467,17079,3319,6563,0,18053,0,1011,2667,-933,102,0,-302,-526,-1021,25,204,0,0
09/08/24 01:00,17561,22196,16683,3384,6563,0,18053,0,1015,2804,-981,46,0,-301,-526,-962,-350,166,0,0
09/08/24 01:30,17125,21825,16386,3448,6563,0,18053,0,1001,3247,-985,35,0,-301,-526,-958,-429,159,0,0
09/08/24 02:00,16804,22179,16127,3443,6563,0,18053,0,1006,3258,-1090,-262,0,-302,-527,-860,-812,-16,0,0
09/08/24 02:30,16453,21902,15806,3437,6563,0,18053,0,952,3196,-1097,-291,0,-302,-527,-853,-893,-34,0,0
09/08/24 03:00,16049,22017,15407,3415,6563,0,18053,0,991,3438,-984,-356,0,-302,-527,-911,-1282,-115,0,0
09/08/24 03:30,16203,22117,15516,3393,6563,0,18053,0,871,3526,-975,-359,0,-301,-526,-915,-1346,-121,0,0
09/08/24 04:00,16274,22010,15617,3337,6563,0,18053,0,861,3639,-861,-154,0,-302,-527,-1000,-1438,-93,0,0
09/08/24 04:30,16276,22113,15648,3280,6563,0,18053,0,978,3779,-855,-132,0,-301,-526,-1005,-1449,-91,0,0
09/08/24 05:00,16603,22376,15973,3197,6563,0,18053,0,727,3904,-1140,10,0,-302,-527,-1020,-1409,-148,0,0
09/08/24 05:30,16858,22597,16246,3114,6563,0,18053,0,720,3863,-1144,24,0,-301,-526,-1021,-1378,-149,0,0
09/08/24 06:00,18390,22625,17692,3087,6563,71,18053,0,771,3707,-144,103,0,-302,-527,-1004,-987,68,0,0
09/08/24 06:30,19490,23014,18671,3059,6563,403,18053,0,169,3381,-55,115,0,-366,-526,-1003,-905,96,0,0
09/08/24 07:00,21324,24285,20325,3216,6563,839,18053,0,306,3685,81,414,0,-392,-470,-771,-522,566,0,0
09/08/24 07:30,22147,24919,21031,3372,6563,1630,18053,0,302,4054,90,441,1,-352,-430,-747,-441,605,0,0
