DATETIME,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,day_of_week,month,is_weekend,hour,minute,settlement_period,lag_1,lag_48,rolling_mean_7d,wind_ratio,solar_ratio
2024-06-30 04:30:00,16630,18731,15335,979,6562,0,17808,0,628,1795,1312,991,-233,-319,-421,510,1398,994,267,0,6,6,1,4,30,10,15778.0,16265.0,20407.690476190477,0.0638408868601239,0.0
2024-06-30 05:00:00,16507,18740,15188,1032,6562,12,17808,0,621,1878,1391,992,-276,-314,-522,521,1398,907,274,0,6,6,1,5,0,11,15335.0,16217.0,20407.526785714286,0.06794838030023703,0.0007900974453515934
2024-06-30 05:30:00,16347,18599,15033,1085,6562,143,17808,0,625,1771,1394,992,-277,-323,-527,522,1384,902,269,0,6,6,1,5,30,12,15188.0,16326.0,20407.119047619046,0.07217454932481873,0.009512406040045234
2024-06-30 06:00:00,16550,18743,15220,1149,6562,439,17808,0,613,1577,1245,992,-213,-341,-526,860,1203,902,62,0,6,6,1,6,0,13,15033.0,16946.0,20405.550595238095,0.0754927726675427,0.028843626806833115
2024-06-30 06:30:00,16770,18981,15409,1212,6562,857,17808,0,614,1746,1233,981,-211,-359,-527,873,1195,902,46,0,6,6,1,6,30,14,15220.0,17204.0,20404.127976190477,0.07865533129988968,0.0556168472970342
2024-06-30 07:00:00,17239,19344,15738,1248,6562,1370,17808,0,587,1642,984,700,-107,-384,-527,802,1375,902,1,0,6,6,1,7,0,15,15409.0,17914.0,20403.258928571428,0.07929851315287838,0.0870504511373745
2024-06-30 07:30:00,17788,19924,16202,1283,6562,1782,17808,0,605,1839,971,676,-104,-419,-508,799,1398,898,11,0,6,6,1,7,30,16,15738.0,18052.0,20402.85119047619,0.07918775459819775,0.10998642142945315
2024-06-30 08:00:00,18622,20082,16961,1301,6562,2404,17808,0,141,1884,944,459,470,-443,-376,520,1398,742,377,0,6,6,1,8,0,17,16202.0,18408.0,20403.880952380954,0.0767053829373268,0.14173692588880374
2024-06-30 08:30:00,19510,20889,17749,1319,6562,2932,17808,0,120,1877,945,443,542,-450,-309,509,1398,732,401,0,6,6,1,8,30,18,16961.0,18741.0,20406.446428571428,0.07431404586173869,0.1651924052059271
2024-06-30 09:00:00,20435,21536,18537,1316,6562,3341,17808,0,16,2063,1033,332,730,-421,-164,649,1397,732,382,0,6,6,1,9,0,19,17749.0,18901.0,20409.755952380954,0.07099314883746022,0.18023412634191077
2024-06-30 09:30:00,20900,21976,18933,1312,6562,3824,17808,0,12,2042,1043,330,738,-440,-124,653,1397,733,384,0,6,6,1,9,30,20,18537.0,18862.0,20413.28869047619,0.06929699466539904,0.20197538689061428
2024-06-30 10:00:00,21538,22769,19438,1288,6562,4107,17808,0,12,1865,1288,442,807,-450,-269,771,1398,743,564,0,6,6,1,10,0,21,18933.0,18547.0,20417.104166666668,0.06626196110710979,0.21128716946187878
2024-06-30 10:30:00,21528,22787,19440,1263,6562,4084,17808,0,12,1736,1305,452,808,-450,-297,775,1398,749,576,0,6,6,1,10,30,22,19438.0,18049.0,20420.675595238095,0.06496913580246913,0.21008230452674898
2024-06-30 11:00:00,21666,23020,19568,1248,6562,4335,17808,0,12,1626,1590,594,787,-415,-427,775,1398,912,556,0,6,6,1,11,0,23,19440.0,17445.0,20424.282738095237,0.06377759607522486,0.2215351594439902
2024-06-30 11:30:00,21980,23315,19902,1232,6562,4583,17808,0,12,1927,1616,614,793,-389,-434,776,1398,925,555,0,6,6,1,11,30,24,19568.0,17034.0,20428.95238095238,0.061903326298864435,0.23027836398351925
2024-06-30 12:00:00,22065,23348,19994,1220,6562,5006,17808,0,13,1620,1977,968,1002,-360,-410,1011,1398,991,595,0,6,6,1,12,0,25,19902.0,16646.0,20433.375,0.061018305491647495,0.2503751125337601
2024-06-30 12:30:00,21745,23120,19705,1208,6562,5543,17808,0,13,1386,1999,992,1003,-391,-471,1019,1398,995,601,0,6,6,1,12,30,26,19994.0,16257.0,20437.244047619046,0.061304237503171786,0.28129916264907384
2024-06-30 13:00:00,21361,22699,19311,1182,6562,5485,17808,0,13,993,1908,991,1002,-386,-439,1019,1399,994,690,0,6,6,1,13,0,27,19705.0,15808.0,20440.28869047619,0.061208637564082645,0.2840350059551551
2024-06-30 13:30:00,21155,22479,19169,1156,6562,5218,17808,0,13,966,1905,991,1002,-381,-430,1019,1399,995,694,0,6,6,1,13,30,28,19311.0,15498.0,20443.666666666668,0.06030570191454954,0.27221033961082997
2024-06-30 14:00:00,21039,22280,19064,1147,6562,5184,17808,0,13,1139,1996,991,1002,-382,-346,1000,1399,995,611,0,6,6,1,14,0,29,19169.0,15303.0,20446.88988095238,0.06016575744859421,0.27192614351657574
2024-06-30 14:30:00,20903,22117,18928,1137,6562,5245,17808,0,13,1008,2002,991,1002,-389,-312,999,1399,994,602,0,6,6,1,14,30,30,19064.0,15407.0,20450.002976190477,0.06006973795435334,0.27710270498732037
2024-06-30 15:00:00,20909,22156,18963,1133,6562,5550,17808,0,7,1060,2002,991,956,-367,-373,999,1399,995,512,0,6,6,1,15,0,31,18928.0,15537.0,20453.154761904763,0.05974793017982387,0.2926752096187312
2024-06-30 15:30:00,21325,22538,19332,1129,6562,4997,17808,0,10,1079,2002,991,953,-364,-339,999,1399,995,500,0,6,6,1,15,30,32,18963.0,16415.0,20456.241071428572,0.05840057935030002,0.2584833436788744
2024-06-30 16:00:00,22249,23396,20158,1127,6562,4608,17808,0,14,1361,2002,992,882,-364,-269,999,1399,995,297,0,6,6,1,16,0,33,19332.0,17156.0,20459.863095238095,0.05590832423851572,0.2285941065581903
2024-06-30 16:30:00,23399,24534,21227,1124,6562,3792,17808,0,16,1751,1996,991,879,-248,-371,999,1398,995,291,0,6,6,1,16,30,34,20158.0,18454.0,20463.342261904763,0.052951429782823765,0.17864041079756912
2024-06-30 17:00:00,24024,25330,21762,1122,6562,3156,17808,0,14,1411,1695,991,555,-286,-506,741,1398,996,614,0,6,6,1,17,0,35,21227.0,20204.0,20464.571428571428,0.05155776123518059,0.145023435346016
2024-06-30 17:30:00,24719,26073,22432,1119,6562,2412,17808,0,15,1251,1677,991,542,-311,-528,731,1399,996,638,0,6,6,1,17,30,36,21762.0,21182.0,20465.217261904763,0.04988409415121255,0.10752496433666191
2024-06-30 18:00:00,25048,26449,22739,1111,6562,1701,17808,0,15,1166,1702,991,646,-359,-527,896,1399,996,685,0,6,6,1,18,0,37,22432.0,21233.0,20465.041666666668,0.048858788864945685,0.0748054004133867
2024-06-30 18:30:00,24647,26052,22447,1103,6562,1279,17808,0,12,1364,1702,991,650,-365,-528,901,1399,995,695,0,6,6,1,18,30,38,22739.0,21731.0,20462.08630952381,0.04913796943912327,0.05697866084554729
2024-06-30 19:00:00,25340,26728,23176,1054,6562,980,17808,0,6,1588,1663,991,565,-354,-528,938,1399,995,969,0,6,6,1,19,0,39,22447.0,22480.0,20460.833333333332,0.04547808077321367,0.042285122540559196
2024-06-30 19:30:00,25444,26904,23323,1005,6562,667,17808,0,7,1480,1661,991,561,-425,-528,940,1399,995,978,0,6,6,1,19,30,40,23176.0,22566.0,20460.380952380954,0.043090511512241136,0.028598379282253568
2024-06-30 20:00:00,25602,27002,23510,915,6562,360,17808,0,10,1461,1606,992,455,-362,-528,997,1399,996,588,0,6,6,1,20,0,41,23323.0,22790.0,20461.071428571428,0.03891960867715866,0.015312632922160783
2024-06-30 20:30:00,25144,26568,23063,824,6562,102,17808,0,11,1153,1603,990,454,-385,-528,999,1399,996,560,0,6,6,1,20,30,42,23510.0,22587.0,20460.45238095238,0.03572822269435893,0.004422668343233751
2024-06-30 21:00:00,24735,26161,22658,789,6562,8,17808,0,10,961,1577,949,367,-389,-527,809,1399,996,567,0,6,6,1,21,0,43,23063.0,22848.0,20459.220238095237,0.0348221378762468,0.0003530761761850119
2024-06-30 21:30:00,24267,25661,22237,754,6562,0,17808,0,8,943,1582,947,364,-360,-526,802,1399,996,571,0,6,6,1,21,30,44,22658.0,22534.0,20458.23511904762,0.03390745154472276,0.0
2024-06-30 22:00:00,23782,25214,21769,739,6562,0,17808,0,12,728,1982,989,459,-393,-527,615,1399,996,698,0,6,6,1,22,0,45,22237.0,22146.0,20455.866071428572,0.03394735633239929,0.0
2024-06-30 22:30:00,22741,24225,20764,723,6562,0,17808,0,7,359,2000,991,463,-450,-527,609,1399,996,703,0,6,6,1,22,30,46,21769.0,21416.0,20453.193452380954,0.03481988056251204,0.0
2024-06-30 23:00:00,21553,22926,19665,726,6562,0,17808,0,7,319,1905,992,541,-405,-461,751,1399,996,565,0,6,6,1,23,0,47,20764.0,20327.0,20450.994047619046,0.03691838291380625,0.0
2024-06-30 23:30:00,20703,21910,18911,729,6562,0,17808,0,7,706,1902,991,544,-390,-310,755,1399,996,557,0,6,6,1,23,30,48,19665.0,19543.0,20449.627976190477,0.03854899264978055,0.0
2024-01-07 00:00:00,19888,20940,18177,717,6562,0,17808,0,5,497,1848,991,458,-390,-157,619,1399,996,636,0,6,1,1,0,0,1,18911.0,18702.0,20447.684523809523,0.03944545304505694,0.0
2024-01-07 00:30:00,19478,20469,17790,705,6562,0,17812,0,3,420,1846,992,445,-372,-116,614,1399,995,627,0,6,1,1,0,30,2,18177.0,18267.0,20445.79464285714,0.03962900505902192,0.0
2024-01-07 01:00:00,19028,19943,17390,716,6562,0,17812,0,3,655,1804,992,105,-352,-60,654,1399,996,45,0,6,1,1,1,0,3,17790.0,17709.0,20443.595238095237,0.04117308798159862,0.0
2024-01-07 01:30:00,18886,19771,17301,726,6562,0,17812,0,3,670,1803,992,102,-332,-35,655,1399,995,-15,0,6,1,1,1,30,4,17390.0,17470.0,20441.630952380954,0.0419628923183631,0.0
2024-01-07 02:00:00,18524,20088,16968,731,6562,0,17812,0,3,827,1803,992,517,-313,-61,609,1399,995,-687,0,6,1,1,2,0,5,17301.0,17037.0,20439.38988095238,0.04308109382366808,0.0
2024-01-07 02:30:00,18249,19819,16720,736,6562,0,17812,0,59,799,1804,992,537,-301,0,607,1399,996,-710,0,6,1,1,2,30,6,16968.0,16688.0,20437.1875,0.04401913875598086,0.0
2024-01-07 03:00:00,18132,19090,16609,752,6562,0,17812,0,62,809,1926,992,-96,-300,0,436,1399,995,179,0,6,1,1,3,0,7,16720.0,16345.0,20435.119047619046,0.045276657234029745,0.0
2024-01-07 03:30:00,18072,19044,16546,767,6562,0,17812,0,62,729,1932,991,-110,-300,0,430,1399,995,225,0,6,1,1,3,30,8,16609.0,16023.0,20432.77380952381,0.04635561465006648,0.0
2024-01-07 04:00:00,18026,19300,16526,798,6562,0,17812,0,62,837,1954,992,-2,-300,-13,363,1399,996,-397,0,6,1,1,4,0,9,16546.0,15778.0,20431.53869047619,0.04828754689580056,0.0
2024-01-07 04:30:00,17764,19146,16346,828,6562,0,17812,0,62,1134,1955,991,0,-263,-107,344,1399,995,-450,0,6,1,1,4,30,10,16526.0,15335.0,20430.285714285714,0.05065459439618255,0.0
2024-01-07 05:00:00,18012,19935,16597,876,6562,21,17812,0,11,1522,2004,992,0,-120,-19,-439,1399,996,-834,0,6,1,1,5,0,11,16346.0,15188.0,20429.125,0.052780623004157375,0.0012652889076339097
2024-01-07 05:30:00,18611,20577,17180,923,6562,191,17812,0,7,1582,2006,992,0,-112,0,-481,1399,996,-866,0,6,1,1,5,30,12,16597.0,15033.0,20427.61011904762,0.053725261932479625,0.011117578579743888
2024-01-07 06:00:00,20244,21935,18692,1005,6562,531,17812,0,7,2070,2006,991,0,-71,0,-34,1399,995,-1079,0,6,1,1,6,0,13,17180.0,15220.0,20425.779761904763,0.053766317141022896,0.02840787502674941
2024-01-07 06:30:00,21639,23484,19960,1086,6562,967,17812,0,7,2217,2006,992,0,-201,-41,-12,1398,996,-1084,0,6,1,1,6,30,14,18692.0,15409.0,20423.45535714286,0.05440881763527054,0.04844689378757515
2024-01-07 07:00:00,23221,24991,21375,1137,6562,1788,17812,0,7,1918,2003,991,0,-352,-188,424,1397,996,-723,0,6,1,1,7,0,15,19960.0,15738.0,20419.645833333332,0.05319298245614035,0.08364912280701754
2024-01-07 07:30:00,23873,25733,21891,1187,6562,2593,17812,0,7,2089,2003,991,0,-413,-340,442,1397,996,-600,0,6,1,1,7,30,16,21375.0,16202.0,20415.60119047619,0.05422319674752181,0.11845050477365127
2024-01-07 08:00:00,24616,26059,22457,1276,6562,2998,17812,0,7,1897,2003,991,0,-450,-486,461,1397,996,830,0,6,1,1,8,0,17,21891.0,16961.0,20411.97619047619,0.05681969987086432,0.13349957696931913
2024-01-07 08:30:00,24822,26306,22553,1365,6562,3536,17812,0,7,1863,2003,991,0,-450,-527,462,1397,995,989,0,6,1,1,8,30,18,22457.0,17749.0,20409.464285714286,0.060524098789518026,0.15678623686427526
2024-01-07 09:00:00,25304,26788,22956,1435,6562,4197,17812,0,7,1829,2003,991,0,-450,-527,433,1397,994,1032,0,6,1,1,9,0,19,22553.0,18537.0,20408.383928571428,0.06251089039902422,0.18282801881860952
2024-01-07 09:30:00,25573,27058,23189,1504,6562,4241,17812,0,7,1959,2003,991,0,-450,-528,431,1397,994,1035,0,6,1,1,9,30,20,22956.0,18933.0,20408.35714285714,0.06485833800508863,0.18288843848376385
2024-01-07 10:00:00,25593,27077,23194,1585,6562,4662,17812,0,7,1876,2003,992,0,-450,-527,432,1397,995,995,0,6,1,1,10,0,21,23189.0,19438.0,20408.791666666668,0.0683366387858929,0.2010002586875916
2024-01-07 10:30:00,25697,27182,23341,1665,6562,4927,17812,0,7,2325,2003,991,1,-450,-528,431,1397,995,992,0,6,1,1,10,30,22,23194.0,19440.0,20409.217261904763,0.07133370463990403,0.21108778544192622
2024-01-07 11:00:00,26096,27581,23770,1773,6562,4806,17812,0,7,2830,2003,991,0,-450,-528,337,1397,995,1015,0,6,1,1,11,0,23,23341.0,19568.0,20410.89880952381,0.07458981909970551,0.20218763146823726
2024-01-07 11:30:00,26007,27425,23639,1881,6562,5037,17812,0,7,2817,2003,991,0,-382,-529,334,1397,995,1027,0,6,1,1,11,30,24,23770.0,19902.0,20412.809523809523,0.07957189390414146,0.21308007952959093
2024-01-07 12:00:00,25758,27067,23476,1998,6562,4782,17812,0,7,2859,2003,992,1,-301,-501,523,1397,995,1387,0,6,1,1,12,0,25,23639.0,19994.0,20413.502976190477,0.08510819560402112,0.2036973930822968
2024-01-07 12:30:00,25723,26933,23473,2115,6562,4798,17812,0,7,2965,2003,991,0,-300,-403,529,1397,995,1412,0,6,1,1,12,30,26,23476.0,19705.0,20414.598214285714,0.09010352319686449,0.20440506113406892
2024-01-07 13:00:00,25379,26394,23249,2202,6562,4797,17812,0,8,2988,2003,991,0,-232,-275,575,1397,995,1418,0,6,1,1,13,0,27,23473.0,19311.0,20415.696428571428,0.09471375112908081,0.2063314551163491
2024-01-07 13:30:00,24848,25666,22894,2288,6562,4215,17812,0,12,3288,2003,991,0,-125,-181,576,1397,995,1419,0,6,1,1,13,30,28,23249.0,19169.0,20415.842261904763,0.09993884860662182,0.18410937363501353
2024-01-07 14:00:00,24987,25921,23092,2362,6562,4044,17812,0,7,3477,2006,991,0,-120,-307,558,1397,996,1419,0,6,1,1,14,0,29,22894.0,19064.0,20417.595238095237,0.10228650614931578,0.17512558461804953
2024-01-07 14:30:00,24845,25822,23006,2436,6562,4130,17812,0,7,3517,2006,991,0,-122,-348,559,1397,997,1419,0,6,1,1,14,30,30,23092.0,18928.0,20418.994047619046,0.105885421194471,0.1795183865078675
2024-01-07 15:00:00,24835,26036,23007,2485,6562,3959,17812,0,7,3481,2004,991,1,-221,-473,887,1397,996,1419,0,6,1,1,15,0,31,23006.0,18963.0,20419.6875,0.10801060546790107,0.17207806319815708
2024-01-07 15:30:00,25349,26668,23537,2534,6562,3714,17812,0,5,3252,2003,991,0,-371,-443,899,1397,997,1409,0,6,1,1,15,30,32,23007.0,19332.0,20420.458333333332,0.10766027955984195,0.1577941113990738
2024-01-07 16:00:00,25797,27046,24002,2531,6562,3281,17812,0,7,3257,2004,991,0,-450,-292,701,1397,996,1016,0,6,1,1,16,0,33,23537.0,20158.0,20420.979166666668,0.1054495458711774,0.13669694192150655
2024-01-07 16:30:00,26570,27648,24788,2528,6562,2816,17812,0,7,3347,2005,991,1,-431,-140,694,1397,996,989,0,6,1,1,16,30,34,24002.0,21227.0,20421.791666666668,0.10198483137001775,0.11360335646280459
2024-01-07 17:00:00,27537,28508,25693,2506,6562,2505,17812,0,7,3403,2004,991,0,-450,-14,894,1397,996,989,0,6,1,1,17,0,35,24788.0,21762.0,20423.556547619046,0.09753629393219942,0.09749737282528315
2024-01-07 17:30:00,28092,29094,26213,2484,6562,2198,17812,0,7,3477,2004,991,0,-450,-45,901,1397,996,973,0,6,1,1,17,30,36,25693.0,22432.0,20424.654761904763,0.09476214092244306,0.08385152405295082
2024-01-07 18:00:00,28118,29068,26298,2433,6562,1678,17812,0,7,3739,2004,991,0,-440,-3,903,1397,997,384,0,6,1,1,18,0,37,26213.0,22739.0,20426.375,0.09251654118183893,0.06380713362232869
2024-01-07 18:30:00,28149,29106,26326,2382,6562,1165,17812,0,6,3474,2004,991,0,-450,-1,903,1397,996,325,0,6,1,1,18,30,38,26298.0,22447.0,20428.01488095238,0.09048089341335562,0.044252829901998025
2024-01-07 19:00:00,27789,29144,26022,2263,6562,874,17812,0,3,3465,2004,991,0,-450,-38,673,1397,996,-364,0,6,1,1,19,0,39,26326.0,23176.0,20427.901785714286,0.08696487587426024,0.03358696487587426
2024-01-07 19:30:00,27267,28688,25422,2144,6562,594,17812,0,1,3090,2005,991,0,-418,-90,664,1397,996,-412,0,6,1,1,19,30,40,26022.0,23323.0,20425.068452380954,0.08433640154197151,0.02336558886004248
2024-01-07 20:00:00,27141,28745,25232,2043,6562,245,17812,0,1,2628,2004,991,0,-450,-241,892,1397,996,-412,0,6,1,1,20,0,41,25422.0,23510.0,20421.940476190477,0.08096861128725429,0.009709892200380469
2024-01-07 20:30:00,27007,28744,25037,1942,6562,74,17812,0,1,2586,2004,992,1,-450,-392,900,1397,996,-394,0,6,1,1,20,30,42,25232.0,23063.0,20419.770833333332,0.07756520349882175,0.002955625674002476
2024-01-07 21:00:00,26902,28348,24919,1878,6562,6,17812,0,1,2485,2006,992,0,-450,-495,681,1397,996,260,0,6,1,1,21,0,43,25037.0,22658.0,20418.589285714286,0.07536417994301536,0.00024078012761346763
2024-01-07 21:30:00,25716,27175,23839,1814,6562,0,17812,0,10,2439,2005,991,1,-450,-499,672,1397,996,290,0,6,1,1,21,30,44,24919.0,22237.0,20415.717261904763,0.0760937958806997,0.0
2024-01-07 22:00:00,24632,26347,22842,1776,6562,0,17812,0,14,2434,1998,987,0,-450,-466,845,1397,996,-285,0,6,1,1,22,0,45,23839.0,21769.0,20410.803571428572,0.07775151037562385,0.0
2024-01-07 22:30:00,23615,25397,21870,1738,6562,0,17812,0,12,2661,1998,987,1,-450,-493,844,1397,996,-327,0,6,1,1,22,30,46,22842.0,20764.0,20406.324404761905,0.07946959304983996,0.0
2024-01-07 23:00:00,22237,24096,20520,1710,6562,0,17812,0,108,2907,2001,989,1,-398,-439,251,1397,996,-414,0,6,1,1,23,0,47,21870.0,19665.0,20402.276785714286,0.08333333333333333,0.0
2024-01-07 23:30:00,21181,23144,19510,1681,6562,0,17812,0,215,2779,1997,989,1,-417,-402,221,1397,996,-429,0,6,1,1,23,30,48,20520.0,18911.0,20397.886904761905,0.08616094310609944,0.0
2024-02-07 00:00:00,20397,23199,18766,1628,6562,0,17812,0,579,2706,1905,992,1,-382,-518,-54,1397,996,-769,0,2,2,0,0,0,1,19510.0,18177.0,20393.178571428572,0.08675263774912075,0.0
2024-02-07 00:30:00,19877,22733,18308,1575,6562,0,17815,0,622,2639,1894,991,0,-351,-527,-65,1397,996,-791,0,2,2,0,0,30,2,18766.0,17790.0,20388.20238095238,0.08602796591653922,0.0
2024-02-07 01:00:00,19640,22477,18171,1550,6562,0,17815,0,410,2581,1634,992,1,-340,-527,-315,1397,997,-745,0,2,2,0,1,0,3,18308.0,17390.0,20384.78869047619,0.08530075394859941,0.0
2024-02-07 01:30:00,19294,22638,17790,1525,6562,0,17815,0,916,2343,1620,992,0,-331,-529,-324,1397,997,-744,0,2,2,0,1,30,4,18171.0,17301.0,20380.318452380954,0.08572231590781337,0.0
2024-02-07 02:00:00,18927,22429,17438,1508,6562,0,17815,0,908,2106,1628,992,0,-320,-528,-389,1397,996,-857,0,2,2,0,2,0,5,17790.0,16968.0,20375.901785714286,0.0864778070879688,0.0
2024-02-07 02:30:00,18400,21910,16990,1491,6562,0,17815,0,911,1914,1636,992,0,-311,-528,-391,1398,997,-869,0,2,2,0,2,30,6,17438.0,16720.0,20371.318452380954,0.08775750441436139,0.0
2024-02-07 03:00:00,18407,22174,17015,1470,6562,0,17815,0,893,1597,1957,992,0,-300,-527,-535,1397,997,-1012,0,2,2,0,3,0,7,16990.0,16609.0,20367.895833333332,0.08639435791948281,0.0
2024-02-07 03:30:00,18281,22059,16866,1449,6562,0,17815,0,890,1446,1969,990,0,-300,-527,-539,1397,997,-1022,0,2,2,0,3,30,8,17015.0,16546.0,20364.5625,0.08591248665955176,0.0
2024-02-07 04:00:00,18049,21827,16661,1414,6562,0,17815,0,725,1502,1660,962,0,-300,-528,-660,1397,997,-1065,0,2,2,0,4,0,9,16866.0,16526.0,20361.446428571428,0.08486885541083969,0.0
2024-02-07 04:30:00,17882,21810,16498,1379,6562,0,17815,0,867,1552,1632,957,1,-300,-527,-665,1397,997,-1069,0,2,2,0,4,30,10,16661.0,16346.0,20358.309523809523,0.08358588919869075,0.0
2024-02-07 05:00:00,18278,21925,16879,1359,6562,14,17815,0,327,2259,1303,872,0,-300,-528,-903,1397,998,-1089,0,2,2,0,5,0,11,16498.0,16597.0,20356.380952380954,0.0805142484744357,0.0008294330232833699
2024-02-07 05:30:00,18999,22790,17467,1338,6562,96,17815,0,509,2403,1283,868,0,-300,-514,-894,1397,997,-1074,0,2,2,0,5,30,12,16879.0,17180.0,20354.309523809523,0.07660159157267991,0.0054960783191160476
2024-02-07 06:00:00,20774,22807,19072,1353,6562,344,17815,0,212,2156,1296,879,1,-362,-417,-105,1397,997,-437,0,2,2,0,6,0,13,17467.0,18692.0,20351.86011904762,0.07094169463087248,0.018036912751677854
2024-02-07 06:30:00,22164,24033,20360,1368,6562,769,17815,0,10,1940,1312,883,0,-425,-506,-60,1397,997,-368,0,2,2,0,6,30,14,19072.0,19960.0,20349.717261904763,0.06719056974459725,0.037770137524557955
2024-02-07 07:00:00,23870,25355,21868,1416,6562,1239,17815,0,7,1870,1951,273,0,-450,-528,56,1397,997,529,0,2,2,0,7,0,15,20360.0,21375.0,20345.97619047619,0.06475214925919151,0.056658130601792575
2024-02-07 07:30:00,24637,26133,22558,1464,6562,1830,17815,0,17,2062,1964,-1,0,-450,-528,79,1397,997,612,0,2,2,0,7,30,16,21868.0,21891.0,20343.032738095237,0.06489937051157017,0.08112421313946272
2024-02-07 08:00:00,25555,27053,23392,1522,6562,2651,17815,0,17,2081,1064,-2,0,-450,-529,891,1397,997,1376,0,2,2,0,8,0,17,22558.0,22457.0,20343.10119047619,0.06506497948016415,0.11332934336525308
2024-02-07 08:30:00,26261,27753,24028,1579,6562,3287,17815,0,12,2258,1004,-1,0,-450,-529,940,1397,998,1429,0,2,2,0,8,30,18,23392.0,22553.0,20345.895833333332,0.06571499916763776,0.13679873480938903
2024-02-07 09:00:00,26401,27893,24125,1631,6562,3847,17815,0,11,2363,1005,-1,0,-450,-530,1016,1397,997,1428,0,2,2,0,9,0,19,24028.0,22956.0,20349.08630952381,0.06760621761658031,0.15946113989637306
2024-02-07 09:30:00,26533,28024,24263,1683,6562,4445,17815,0,10,2366,1005,-2,0,-450,-529,1019,1397,998,1429,0,2,2,0,9,30,20,24125.0,23189.0,20354.074404761905,0.06936487656101883,0.18320075835634506
2024-02-07 10:00:00,26223,27715,23976,1710,6562,4439,17815,0,12,2046,1005,-1,0,-450,-529,1019,1397,998,1429,0,2,2,0,10,0,21,24263.0,23194.0,20359.520833333332,0.07132132132132132,0.18514347681014348
2024-02-07 10:30:00,25868,27355,23703,1736,6562,4360,17815,0,7,2081,1005,-2,1,-450,-528,1019,1397,998,1429,0,2,2,0,10,30,22,23976.0,23341.0,20365.520833333332,0.07323967430283086,0.18394296080664896
2024-02-07 11:00:00,25594,27080,23441,1742,6562,4561,17815,0,7,1939,1005,-1,1,-450,-528,1019,1397,997,1421,0,2,2,0,11,0,23,23703.0,23770.0,20371.380952380954,0.07431423574079604,0.19457361034085577
2024-02-07 11:30:00,25664,27151,23469,1748,6562,5033,17815,0,8,2119,1005,-1,1,-450,-528,1019,1397,998,1421,0,2,2,0,11,30,24,23441.0,23639.0,20377.681547619046,0.07448123055946142,0.21445310835570328
2024-02-07 12:00:00,25636,27055,23414,1744,6562,5524,17815,0,8,2408,1005,-1,0,-382,-528,1019,1397,998,1421,0,2,2,0,12,0,25,23469.0,23476.0,20383.690476190477,0.0744853506449133,0.23592722302895702
2024-02-07 12:30:00,25371,26641,23239,1740,6562,5198,17815,0,8,2510,1005,-1,0,-233,-528,1019,1397,997,1421,0,2,2,0,12,30,26,23414.0,23473.0,20388.98511904762,0.0748741339988812,0.22367571754378415
2024-02-07 13:00:00,24955,26116,22875,1732,6562,5141,17815,0,8,2382,1004,-2,0,-124,-527,1019,1397,997,1421,0,2,2,0,13,0,27,23239.0,23249.0,20394.053571428572,0.07571584699453551,0.2247431693989071
2024-02-07 13:30:00,24447,25603,22388,1723,6562,5621,17815,0,8,2469,1003,-1,0,-119,-528,1019,1397,997,1421,0,2,2,0,13,30,28,22875.0,22894.0,20398.125,0.0769608718956584,0.2510720028586743
2024-02-07 14:00:00,24020,25175,21957,1706,6562,6194,17815,0,8,2836,1003,-1,0,-119,-527,1000,1397,998,1418,0,2,2,0,14,0,29,22388.0,23092.0,20400.791666666668,0.0776973174841736,0.28209682561369953
2024-02-07 14:30:00,24185,25341,22135,1688,6562,5999,17815,0,7,3319,1003,-2,0,-119,-528,999,1397,998,1416,0,2,2,0,14,30,30,21957.0,23006.0,20403.529761904763,0.07625931782245313,0.27101874858820874
2024-02-07 15:00:00,24162,25323,22075,1679,6562,5831,17815,0,12,2776,1003,-2,0,-119,-528,999,1397,997,1396,0,2,2,0,15,0,31,22135.0,23007.0,20405.79464285714,0.07605889014722537,0.2641449603624009
2024-02-07 15:30:00,24341,25501,22279,1669,6562,5999,17815,0,12,2569,1003,-2,0,-119,-527,999,1397,998,1394,0,2,2,0,15,30,32,22075.0,23537.0,20407.005952380954,0.07491359576282598,0.2692670227568562
2024-02-07 16:00:00,24780,25939,22642,1630,6562,5434,17815,0,12,2546,1003,-1,1,-119,-527,999,1397,998,1417,0,2,2,0,16,0,33,22279.0,24002.0,20407.66369047619,0.07199010688101758,0.23999646674322056
2024-02-07 16:30:00,25507,26666,23271,1590,6562,5251,17815,0,11,2490,1003,-2,0,-119,-527,999,1397,998,1419,0,2,2,0,16,30,34,22642.0,24788.0,20407.776785714286,0.06832538352455847,0.22564565338833742
2024-02-07 17:00:00,26088,27248,23730,1544,6562,4520,17815,0,12,2008,1004,-2,0,-119,-527,999,1397,998,1406,0,2,2,0,17,0,35,23271.0,25693.0,20405.940476190477,0.0650653181626633,0.19047619047619047
